name,node,technology,fuel_type,max_power,bidding_EOM,bidding_redispatch,bidding_nodal,bidding_DAM,unit_operator,emission_factor,min_power,efficiency,additional_cost,operating_type,ramp_up,ramp_down,hot_start_cost,warm_start_cost,cold_start_cost,min_operating_time,min_down_time
Unit_109,509,combined cycle gas turbine,natural gas,431.0,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Statkraft Markets GmbH,0.2052,150.85,0.431239119,1.6,Market,431.0,431.0,90.76328584,159.7912128,190.0799689,3.0,3.0
Unit_110,399,combined cycle gas turbine,natural gas,63.54,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Stadtwerke Leipzig GmbH,0.2052,22.239,0.527973207,1.6,Market,63.54,63.54,74.32328584,130.0312128,172.8499689,3.0,3.0
Unit_111,399,combined cycle gas turbine,natural gas,64.603,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Stadtwerke Leipzig GmbH,0.2052,22.61105,0.586854826,1.6,Market,64.603,64.603,68.84328584,112.0212128,147.0099689,2.0,2.0
Unit_112,399,open cycle gas turbine,natural gas,67.5,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Stadtwerke Leipzig GmbH,0.2052,20.25,0.434329323,1.6,Market,67.5,67.5,19.51845297,22.64845297,27.71267945,1.0,1.0
Unit_113,399,open cycle gas turbine,natural gas,67.5,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Stadtwerke Leipzig GmbH,0.2052,20.25,0.434329323,1.6,Market,67.5,67.5,19.51845297,22.64845297,27.71267945,1.0,1.0
Unit_114,7,open cycle gas turbine,natural gas,55.4,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,InfraLeuna GmbH,0.2052,16.62,0.434329323,1.6,Market,55.4,55.4,19.51845297,22.64845297,27.71267945,1.0,1.0
Unit_115,686,gas steam turbine,natural gas,359.0,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,RWE Generation SE,0.2052,125.65,0.35685904,1.1,Market,359.0,359.0,79.91328584,155.0912128,180.6799689,5.0,5.0
Unit_116,686,combined cycle gas turbine,natural gas,58.0,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,RWE Generation SE,0.2052,20.3,0.591060656,1.6,Market,58.0,58.0,68.84328584,112.0212128,147.0099689,2.0,2.0
Unit_117,686,combined cycle gas turbine,natural gas,58.0,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,RWE Generation SE,0.2052,20.3,0.591060656,1.6,Market,58.0,58.0,68.84328584,112.0212128,147.0099689,2.0,2.0
Unit_118,686,combined cycle gas turbine,natural gas,359.0,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,RWE Generation SE,0.2052,125.65,0.439650779,1.6,Market,359.0,359.0,90.76328584,159.7912128,190.0799689,3.0,3.0
Unit_119,686,open cycle gas turbine,natural gas,58.0,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,RWE Generation SE,0.2052,17.4,0.407362585,1.6,Market,58.0,58.0,19.51845297,22.64845297,27.71267945,1.0,1.0
Unit_120,686,open cycle gas turbine,natural gas,58.0,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,RWE Generation SE,0.2052,17.4,0.407362585,1.6,Market,58.0,58.0,19.51845297,22.64845297,27.71267945,1.0,1.0
Unit_121,686,gas steam turbine,natural gas,340.0,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,RWE Generation SE,0.2052,119.0,0.396100773,1.1,Market,340.0,340.0,74.91328584,132.3812128,169.7199689,5.0,5.0
Unit_122,686,combined cycle gas turbine,natural gas,293.5,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,RWE Generation SE,0.2052,102.725,0.586854826,1.6,Market,293.5,293.5,68.84328584,112.0212128,147.0099689,2.0,2.0
Unit_123,686,combined cycle gas turbine,natural gas,293.5,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,RWE Generation SE,0.2052,102.725,0.586854826,1.6,Market,293.5,293.5,68.84328584,112.0212128,147.0099689,2.0,2.0
Unit_124,201,hard coal,hard coal,746.0,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Trianel Kohlekraftwerk Lünen GmbH & Co KG,0.3384,320.78,0.458402452,3.3,Market,746.0,746.0,91.8685572,146.6360981,178.9071144,5.0,5.0
Unit_125,445,open cycle gas turbine,natural gas,90.0,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Kraftwerke Mainz-Wiesbaden AG,0.2052,27.0,0.32401085,1.6,Market,90.0,90.0,32.82845297,54.75845297,55.90267945,1.0,1.0
Unit_126,445,gas steam turbine,natural gas,139.7,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Kraftwerke Mainz-Wiesbaden AG,0.2052,48.895,0.386290339,1.1,Market,139.7,139.7,74.91328584,132.3812128,169.7199689,5.0,5.0
Unit_127,445,open cycle gas turbine,natural gas,291.3,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Kraftwerke Mainz-Wiesbaden AG,0.2052,87.39,0.382847369,1.6,Market,291.3,291.3,19.51845297,22.64845297,27.71267945,1.0,1.0
Unit_128,238,hard coal,hard coal,255.0,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Grosskraftwerk Mannheim,0.3384,109.65,0.440841255,3.3,Market,255.0,255.0,91.8685572,146.6360981,178.9071144,5.0,5.0
Unit_129,238,hard coal,hard coal,435.0,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Grosskraftwerk Mannheim,0.3384,187.05,0.414499459,3.3,Market,435.0,435.0,102.8685572,154.4660981,203.1771144,6.0,6.0
Unit_130,238,hard coal,hard coal,843.0,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Grosskraftwerk Mannheim,0.3384,362.49,0.462792751,3.3,Market,843.0,843.0,91.8685572,146.6360981,178.9071144,5.0,5.0
Unit_131,527,combined cycle gas turbine,natural gas,61.127,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Evonik Operations GmbH,0.2052,21.39445,0.431239119,1.6,Market,61.127,61.127,90.76328584,159.7912128,190.0799689,3.0,3.0
Unit_132,527,combined cycle gas turbine,natural gas,77.567,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Evonik Operations GmbH,0.2052,27.14845,0.435444949,1.6,Market,77.567,77.567,90.76328584,159.7912128,190.0799689,3.0,3.0
Unit_133,527,combined cycle gas turbine,natural gas,53.5,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Evonik Operations GmbH,0.2052,18.725,0.637324786,1.6,Market,53.5,53.5,68.84328584,112.0212128,147.0099689,2.0,2.0
Unit_134,527,combined cycle gas turbine,natural gas,53.5,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Evonik Operations GmbH,0.2052,18.725,0.637324786,1.6,Market,53.5,53.5,68.84328584,112.0212128,147.0099689,2.0,2.0
Unit_135,527,combined cycle gas turbine,natural gas,53.5,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Evonik Operations GmbH,0.2052,18.725,0.637324786,1.6,Market,53.5,53.5,68.84328584,112.0212128,147.0099689,2.0,2.0
Unit_136,667,open cycle gas turbine,natural gas,52.451,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,SWM Services GmbH,0.2052,15.7353,0.431877802,1.6,Market,52.451,52.451,19.51845297,22.64845297,27.71267945,1.0,1.0
Unit_137,667,open cycle gas turbine,natural gas,52.768,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,SWM Services GmbH,0.2052,15.8304,0.431877802,1.6,Market,52.768,52.768,19.51845297,22.64845297,27.71267945,1.0,1.0
Unit_138,667,combined cycle gas turbine,natural gas,97.9,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,SWM Services GmbH,0.2052,34.265,0.460679928,1.6,Market,97.9,97.9,90.76328584,159.7912128,190.0799689,3.0,3.0
Unit_139,667,combined cycle gas turbine,natural gas,97.9,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,SWM Services GmbH,0.2052,34.265,0.460679928,1.6,Market,97.9,97.9,90.76328584,159.7912128,190.0799689,3.0,3.0
Unit_140,667,combined cycle gas turbine,natural gas,127.6,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,SWM Services GmbH,0.2052,44.66,0.561619847,1.6,Market,127.6,127.6,74.32328584,130.0312128,172.8499689,3.0,3.0
Unit_141,667,combined cycle gas turbine,natural gas,146.3,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,SWM Services GmbH,0.2052,51.205,0.633118956,1.6,Market,146.3,146.3,68.84328584,112.0212128,147.0099689,2.0,2.0
Unit_142,667,combined cycle gas turbine,natural gas,146.3,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,SWM Services GmbH,0.2052,51.205,0.633118956,1.6,Market,146.3,146.3,68.84328584,112.0212128,147.0099689,2.0,2.0
Unit_143,24,lignite,lignite,891.0,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,EnBW Energie Baden-Württemberg AG,0.3636,383.13,0.40260259,3.3,Market,801.9,801.9,59.17157947,79.55699338,115.7831589,9.0,9.0
Unit_144,24,lignite,lignite,891.0,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Lausitz Energie Kraftwerke AG,0.3636,383.13,0.4049042,3.3,Market,891.0,891.0,48.17157947,71.72699338,91.51315894,8.0,8.0
Unit_145,519,combined cycle gas turbine,natural gas,53.0,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,N-ERGIE Kraftwerke GmbH,0.2052,18.55,0.565825677,1.6,Market,53.0,53.0,68.84328584,112.0212128,147.0099689,2.0,2.0
Unit_146,519,combined cycle gas turbine,natural gas,53.0,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,N-ERGIE Kraftwerke GmbH,0.2052,18.55,0.565825677,1.6,Market,53.0,53.0,68.84328584,112.0212128,147.0099689,2.0,2.0
Unit_147,519,gas steam turbine,natural gas,383.0,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Uniper Kraftwerke GmbH,0.2052,134.05,0.355768992,1.1,Market,383.0,383.0,79.91328584,155.0912128,180.6799689,5.0,5.0
Unit_148,519,gas steam turbine,natural gas,387.0,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Uniper Kraftwerke GmbH,0.2052,135.45,0.357949088,1.1,Market,387.0,387.0,79.91328584,155.0912128,180.6799689,5.0,5.0
Unit_149,519,combined cycle gas turbine,natural gas,53.0,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Uniper Kraftwerke GmbH,0.2052,18.55,0.439650779,1.6,Market,53.0,53.0,90.76328584,159.7912128,190.0799689,3.0,3.0
Unit_150,650,hard coal,hard coal,54.0,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Energieversorgung Offenbach AG,0.3384,23.22,0.40352371,3.3,Market,54.0,54.0,102.8685572,154.4660981,203.1771144,6.0,6.0
Unit_151,681,oil,oil,87.0,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Uniper Kraftwerke GmbH,0.2808,30.45,0.3072,1.1,Market,87.0,87.0,28.32173763,40.32173763,44.88260644,1.0,1.0
Unit_152,586,oil,oil,90.0,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Uniper Kraftwerke GmbH,0.2808,31.5,0.3904,1.1,Market,90.0,90.0,28.32173763,40.32173763,44.88260644,1.0,1.0
Unit_153,705,combined cycle gas turbine,natural gas,78.157,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Kraftwerk Plattling GmbH,0.2052,27.35495,0.586854826,1.6,Market,78.157,78.157,68.84328584,112.0212128,147.0099689,2.0,2.0
Unit_154,171,hard coal,hard coal,514.0,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,EnBW Energie Baden-Württemberg AG,0.3384,221.02,0.416694608,3.3,Market,514.0,514.0,102.8685572,154.4660981,203.1771144,6.0,6.0
Unit_155,445,combined cycle gas turbine,natural gas,112.5,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Konsortium Energieversorgung Opel beschränkt haftende oHG,0.2052,39.375,0.540590697,1.6,Market,112.5,112.5,74.32328584,130.0312128,172.8499689,3.0,3.0
Unit_156,369,gas engine,natural gas,52.496,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Energie SaarLorLux AG,0.2052,15.7488,0.4728,1.6,Market,52.496,52.496,19.51845297,22.64845297,27.71267945,1.0,1.0
Unit_157,369,gas steam turbine,natural gas,53.0,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Energie SaarLorLux AG,0.2052,18.55,0.372119714,1.1,Market,53.0,53.0,79.91328584,155.0912128,180.6799689,5.0,5.0
Unit_158,7,lignite,lignite,450.0,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Saale Energie GmbH,0.3636,193.5,0.393396151,3.3,Market,405.0,405.0,59.17157947,79.55699338,115.7831589,9.0,9.0
Unit_159,7,lignite,lignite,110.0,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Saale Energie GmbH,0.3636,47.3,0.39569776,3.3,Market,99.0,99.0,59.17157947,79.55699338,115.7831589,9.0,9.0
Unit_160,7,lignite,lignite,450.0,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Saale Energie GmbH,0.3636,193.5,0.39569776,3.3,Market,405.0,405.0,59.17157947,79.55699338,115.7831589,9.0,9.0
Unit_161,243,combined cycle gas turbine,natural gas,51.431,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,BASF Schwarzheide GmbH,0.2052,18.00085,0.519561547,1.6,Market,51.431,51.431,74.32328584,130.0312128,172.8499689,3.0,3.0
Unit_162,675,lignite,lignite,755.0,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Lausitz Energie Kraftwerke AG,0.3636,324.65,0.39799937,3.3,Market,679.5,679.5,59.17157947,79.55699338,115.7831589,9.0,9.0
Unit_163,675,lignite,lignite,755.0,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Lausitz Energie Kraftwerke AG,0.3636,324.65,0.40030098,3.3,Market,679.5,679.5,59.17157947,79.55699338,115.7831589,9.0,9.0
Unit_164,761,lignite,lignite,500.0,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Lausitz Energie Kraftwerke AG,0.3636,215.0,0.361173613,3.3,Market,450.0,450.0,59.17157947,79.55699338,115.7831589,9.0,9.0
Unit_165,761,lignite,lignite,500.0,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Lausitz Energie Kraftwerke AG,0.3636,215.0,0.363475223,3.3,Market,450.0,450.0,59.17157947,79.55699338,115.7831589,9.0,9.0
Unit_166,761,lignite,lignite,500.0,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Lausitz Energie Kraftwerke AG,0.3636,215.0,0.368078443,3.3,Market,450.0,450.0,59.17157947,79.55699338,115.7831589,9.0,9.0
Unit_167,761,lignite,lignite,500.0,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Lausitz Energie Kraftwerke AG,0.3636,215.0,0.370380052,3.3,Market,450.0,450.0,59.17157947,79.55699338,115.7831589,9.0,9.0
Unit_168,306,oil,oil,136.0,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,EnBW Energie Baden-Württemberg AG,0.2808,47.6,0.3306,1.1,Market,136.0,136.0,28.32173763,40.32173763,44.88260644,1.0,1.0
Unit_169,213,oil,oil,51.0,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Hamburger Energiewerke GmbH,0.2808,17.85,0.3072,1.1,Market,51.0,51.0,28.32173763,40.32173763,44.88260644,1.0,1.0
Unit_170,213,hard coal,hard coal,137.0,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Hamburger Energiewerke GmbH,0.3384,58.91,0.414499459,3.3,Market,137.0,137.0,102.8685572,154.4660981,203.1771144,6.0,6.0
Unit_171,213,hard coal,hard coal,116.0,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Hamburger Energiewerke GmbH,0.3384,49.88,0.414499459,3.3,Market,116.0,116.0,102.8685572,154.4660981,203.1771144,6.0,6.0
Unit_172,718,oil,oil,98.0,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Mark-E Aktiengesellschaft,0.2808,34.3,0.315,1.1,Market,98.0,98.0,28.32173763,40.32173763,44.88260644,1.0,1.0
Unit_173,718,oil,oil,98.0,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Mark-E Aktiengesellschaft,0.2808,34.3,0.3575,1.1,Market,98.0,98.0,28.32173763,40.32173763,44.88260644,1.0,1.0
Unit_174,189,combined cycle gas turbine,natural gas,55.0,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,RWE Generation SE,0.2052,19.25,0.431239119,1.6,Market,55.0,55.0,90.76328584,159.7912128,190.0799689,3.0,3.0
Unit_175,189,combined cycle gas turbine,natural gas,55.0,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,RWE Generation SE,0.2052,19.25,0.431239119,1.6,Market,55.0,55.0,90.76328584,159.7912128,190.0799689,3.0,3.0
Unit_176,189,gas steam turbine,natural gas,355.0,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,RWE Generation SE,0.2052,124.25,0.355768992,1.1,Market,355.0,355.0,79.91328584,155.0912128,180.6799689,5.0,5.0
Unit_177,189,combined cycle gas turbine,natural gas,55.0,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,RWE Generation SE,0.2052,19.25,0.435444949,1.6,Market,55.0,55.0,90.76328584,159.7912128,190.0799689,3.0,3.0
Unit_178,189,open cycle gas turbine,natural gas,112.0,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,RWE Generation SE,0.2052,33.6,0.341171501,1.6,Market,112.0,112.0,32.82845297,54.75845297,55.90267945,1.0,1.0
Unit_179,410,hard coal,hard coal,726.0,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Onyx Kraftwerk Wilhelmshaven GmbH & Co. KG,0.3384,312.18,0.462792751,3.3,Market,726.0,726.0,91.8685572,146.6360981,178.9071144,5.0,5.0
Unit_180,419,combined cycle gas turbine,natural gas,90.51,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Volkswagen AG,0.2052,31.6785,0.641530616,1.6,Market,90.51,90.51,68.84328584,112.0212128,147.0099689,2.0,2.0
Unit_181,419,combined cycle gas turbine,natural gas,99.99,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Volkswagen AG,0.2052,34.9965,0.641530616,1.6,Market,99.99,99.99,68.84328584,112.0212128,147.0099689,2.0,2.0
Unit_182,419,hard coal,hard coal,61.0,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Volkswagen AG,0.3384,26.23,0.425475207,3.3,Market,61.0,61.0,102.8685572,154.4660981,203.1771144,6.0,6.0
Unit_183,419,hard coal,hard coal,61.0,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Volkswagen AG,0.3384,26.23,0.425475207,3.3,Market,61.0,61.0,102.8685572,154.4660981,203.1771144,6.0,6.0
Unit_184,419,hard coal,hard coal,138.5,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Volkswagen AG,0.3384,59.555,0.396938261,3.3,Market,138.5,138.5,102.8685572,154.4660981,203.1771144,6.0,6.0
Unit_185,419,hard coal,hard coal,138.5,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Volkswagen AG,0.3384,59.555,0.396938261,3.3,Market,138.5,138.5,102.8685572,154.4660981,203.1771144,6.0,6.0
Unit_186,323,combined cycle gas turbine,natural gas,90.784,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Palm Power GmbH & Co. KG,0.2052,31.7744,0.574237337,1.6,Market,90.784,90.784,68.84328584,112.0212128,147.0099689,2.0,2.0
Unit_187,562,open cycle gas turbine,natural gas,51.0,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Stadtwerke Würzburg AG,0.2052,15.3,0.392653455,1.6,Market,51.0,51.0,19.51845297,22.64845297,27.71267945,1.0,1.0
Unit_188,248,lignite,lignite,58.172,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,eins energie in sachsen GmbH & Co. KG,0.3636,25.01396,0.377284882,3.3,Market,52.3548,52.3548,59.17157947,79.55699338,115.7831589,9.0,9.0
Unit_189,667,combined cycle gas turbine,natural gas,79.7,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Stadtwerke München GmbH,0.2052,27.895,0.460679928,1.6,Market,79.7,79.7,90.76328584,159.7912128,190.0799689,3.0,3.0
Unit_190,410,oil,oil,56.0,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Onyx Kraftwerk Wilhelmshaven GmbH & Co. KG,0.2808,19.6,0.3176,1.1,Market,56.0,56.0,28.32173763,40.32173763,44.88260644,1.0,1.0
Unit_191,493,hard coal,hard coal,350.0,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Onyx Kraftwerk Farge GmbH & Co. KGaA,0.3384,150.5,0.361815866,3.3,Market,315.0,315.0,109.8685572,174.0360981,215.7071144,8.0,8.0
Unit_192,248,lignite,lignite,92.332,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,eins energie in sachsen GmbH & Co. KG,0.3636,39.70276,0.381888101,3.3,Market,83.0988,83.0988,59.17157947,79.55699338,115.7831589,9.0,9.0
Unit_193,422,lignite,lignite,607.0,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,RWE Power AG,0.3636,261.01,0.347363954,3.3,Market,364.2,364.2,66.17157947,99.12699338,128.3131589,11.0,11.0
Unit_194,422,lignite,lignite,604.0,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,RWE Power AG,0.3636,259.72,0.349665564,3.3,Market,362.4,362.4,66.17157947,99.12699338,128.3131589,11.0,11.0
Unit_195,527,hard coal,hard coal,68.4,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Evonik Operations GmbH,0.3384,29.412,0.392547962,3.3,Market,68.4,68.4,102.8685572,154.4660981,203.1771144,6.0,6.0
Unit_196,527,hard coal,hard coal,55.56,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Evonik Operations GmbH,0.3384,23.8908,0.366206166,3.3,Market,50.004,50.004,109.8685572,174.0360981,215.7071144,8.0,8.0
Unit_197,672,combined cycle gas turbine,natural gas,52.0,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Statkraft Markets GmbH,0.2052,18.2,0.431239119,1.6,Capacity reserve,52.0,52.0,90.76328584,159.7912128,190.0799689,3.0,3.0
Unit_198,509,combined cycle gas turbine,natural gas,56.0,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Statkraft Markets GmbH,0.2052,19.6,0.427033289,1.6,Capacity reserve,56.0,56.0,90.76328584,159.7912128,190.0799689,3.0,3.0
Unit_199,189,gas steam turbine,natural gas,355.0,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,RWE Generation SE,0.2052,124.25,0.354678944,1.1,Capacity reserve,355.0,355.0,79.91328584,155.0912128,180.6799689,5.0,5.0
Unit_200,189,gas steam turbine,natural gas,355.0,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,RWE Generation SE,0.2052,124.25,0.355768992,1.1,Capacity reserve,355.0,355.0,79.91328584,155.0912128,180.6799689,5.0,5.0
Unit_201,37,lignite,lignite,295.0,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,RWE Power AG,0.3636,126.85,0.335855905,3.3,Security reserve,177.0,177.0,66.17157947,99.12699338,128.3131589,11.0,11.0
Unit_202,37,lignite,lignite,299.0,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,RWE Power AG,0.3636,128.57,0.338157515,3.3,Security reserve,179.4,179.4,66.17157947,99.12699338,128.3131589,11.0,11.0
Unit_203,422,lignite,lignite,292.0,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,RWE Power AG,0.3636,125.56,0.342760735,3.3,Security reserve,175.2,175.2,66.17157947,99.12699338,128.3131589,11.0,11.0
Unit_204,761,lignite,lignite,500.0,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Lausitz Energie Kraftwerke AG,0.3636,215.0,0.374983272,3.3,Security reserve,450.0,450.0,59.17157947,79.55699338,115.7831589,9.0,9.0
