name,technology,bidding_EOM,bidding_redispatch,bidding_nodal,bidding_DAM,fuel_type,emission_factor,max_power,min_power,efficiency,additional_cost,node,unit_operator,operating_type
Unit_182,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,11.5,2.3,0.473,5.5,416,operator_182,Market
Unit_183,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,11.5,2.3,0.473,5.5,416,operator_183,Market
Unit_184,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,11.5,2.3,0.473,5.5,416,operator_184,Market
Unit_185,Combined cycle,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,62,12.4,0.524,5.5,416,operator_185,Market
Unit_186,Combined cycle,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,62,12.4,0.524,5.5,416,operator_186,Market
Unit_187,Combined cycle,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,62,12.4,0.524,5.5,416,operator_187,Market
Unit_188,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,1.6,0.32,0.39,5.5,416,operator_188,Market
Unit_189,Gas turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,11.5,2.3,0.425,5.5,416,operator_189,Market
Unit_190,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,20.9,4.18,0.397,5.5,175,operator_190,Market
Unit_191,Gas turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,40.2,8.04,0.317,5.5,188,operator_191,Market
Unit_192,Gas turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,75.2,15.04,0.39,5.5,188,operator_192,Market
Unit_193,Gas turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,75.2,15.04,0.39,5.5,188,operator_193,Market
Unit_194,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,84,16.8,0.391,5.5,188,operator_194,Market
Unit_195,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,4.5,0.9,0.474,5.5,175,operator_195,Market
Unit_196,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,4.5,0.9,0.474,5.5,175,operator_196,Market
Unit_197,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,4.5,0.9,0.474,5.5,175,operator_197,Market
Unit_198,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,4.5,0.9,0.474,5.5,175,operator_198,Market
Unit_199,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,4.5,0.9,0.474,5.5,175,operator_199,Market
Unit_200,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,4.5,0.9,0.474,5.5,175,operator_200,Market
Unit_201,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,4.5,0.9,0.474,5.5,175,operator_201,Market
Unit_202,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Hard coal,0.3,725,145,0.458,1.3,191,operator_202,Market
Unit_203,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,8.9,1.78,0.342,5.5,200,operator_203,Market
Unit_204,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,2,0.4,0.464,5.5,146,operator_204,Market
Unit_205,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,9,1.8,0.345,5.5,146,operator_205,Market
Unit_206,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,11.9,2.38,0.347,5.5,146,operator_206,Market
Unit_207,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,11.9,2.38,0.347,5.5,146,operator_207,Market
Unit_208,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,18,3.6,0.363,5.5,146,operator_208,Market
Unit_209,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,18,3.6,0.367,5.5,146,operator_209,Market
Unit_210,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Oil,0.25,1.5,0.3,0.425,5.5,146,operator_210,Market
Unit_211,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Oil,0.25,1.2,0.24,0.455,5.5,146,operator_211,Market
Unit_212,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,2,0.4,0.464,5.5,146,operator_212,Market
Unit_213,Gas turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,8.6,1.72,0.41,5.5,146,operator_213,Market
Unit_214,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Oil,0.25,1.4,0.28,0.448,5.5,146,operator_214,Market
Unit_215,Gas turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,4.2,0.84,0.41,5.5,455,operator_215,Market
Unit_216,Gas turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,4.2,0.84,0.41,5.5,455,operator_216,Market
Unit_217,Gas turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,4.2,0.84,0.41,5.5,455,operator_217,Market
Unit_218,Gas turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,4.2,0.84,0.41,5.5,455,operator_218,Market
Unit_219,Gas turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,4.2,0.84,0.415,5.5,455,operator_219,Market
Unit_220,Gas turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Oil,0.25,86.2,17.24,0.307,5.5,148,operator_220,Market
Unit_221,Combined cycle,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,100,20,0.545,5.5,116,operator_221,Market
Unit_222,Gas turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,66.7,13.34,0.317,5.5,116,operator_222,Market
Unit_223,Gas turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,64.7,12.94,0.319,5.5,116,operator_223,Market
Unit_224,Combined cycle,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,595,119,0.612,5.5,116,operator_224,Market
Unit_225,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,2,0.4,0.457,5.5,424,operator_225,Market
Unit_226,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,4.4,0.88,0.464,5.5,424,operator_226,Market
Unit_227,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,4.4,0.88,0.464,5.5,424,operator_227,Market
Unit_228,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,2,0.4,0.464,5.5,424,operator_228,Market
Unit_229,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,5.2,1.04,0.343,5.5,319,operator_229,Market
Unit_230,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,3.4,0.68,0.36,5.5,319,operator_230,Market
Unit_231,Combined cycle,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,16.3,3.26,0.52,5.5,418,operator_231,Market
Unit_232,Combined cycle,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,30.6,6.12,0.583,5.5,418,operator_232,Market
Unit_233,Combined cycle,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,9.2,1.84,0.515,5.5,33,operator_233,Market
Unit_234,Combined cycle,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,61.6,12.32,0.351,5.5,81,operator_234,Market
Unit_235,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Waste,0,32,6.4,0.33,0,81,operator_235,Market
Unit_236,Gas turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,321,64.2,0.326,5.5,61,operator_236,Market
Unit_237,Combined cycle,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,75.2,15.04,0.616,5.5,335,operator_237,Market
Unit_238,Combined cycle,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,433,86.6,0.431,5.5,270,operator_238,Market
Unit_239,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,34,6.8,0.384,5.5,32,operator_239,Market
Unit_240,Combined cycle,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,23,4.6,0.541,5.5,32,operator_240,Market
Unit_241,Combined cycle,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,23,4.6,0.541,5.5,32,operator_241,Market
Unit_242,Combined cycle,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,33,6.6,0.604,5.5,32,operator_242,Market
Unit_243,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,10.5,2.1,0.409,5.5,32,operator_243,Market
Unit_244,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,16.3,3.26,0.409,5.5,390,operator_244,Market
Unit_245,Combined cycle,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,12.4,2.48,0.566,5.5,390,operator_245,Market
Unit_246,Combined cycle,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,7,1.4,0.604,5.5,390,operator_246,Market
Unit_247,Combined cycle,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,112.7,22.54,0.36,5.5,385,operator_247,Market
Unit_248,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Waste,0,14,2.8,0.33,0,321,operator_248,Market
Unit_249,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Waste,0,27,5.4,0.33,0,127,operator_249,Market
Unit_250,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Lignite,0.4,321,64.2,0.329,1.65,127,operator_250,Market
Unit_251,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Lignite,0.4,663,132.6,0.345,1.65,127,operator_251,Market
Unit_252,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,200,40,0.392,5.5,127,operator_252,Market
Unit_253,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Lignite,0.4,656,131.2,0.347,1.65,127,operator_253,Market
Unit_254,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,200,40,0.392,5.5,127,operator_254,Market
Unit_255,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Waste,0,38,7.6,0.33,0,108,operator_255,Market
Unit_256,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,4.8,0.96,0.369,5.5,486,operator_256,Market
Unit_257,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,6.6,1.32,0.384,5.5,486,operator_257,Market
Unit_258,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,27.2,5.44,0.403,5.5,495,operator_258,Market
Unit_259,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,38.2,7.64,0.409,5.5,495,operator_259,Market
Unit_260,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,28,5.6,0.363,5.5,495,operator_260,Market
Unit_261,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Hard coal,0.3,32.9,6.58,0.397,1.3,495,operator_261,Market
Unit_262,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Hard coal,0.3,32.9,6.58,0.404,1.3,495,operator_262,Market
Unit_263,Gas turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,50.1,10.02,0.42,5.5,495,operator_263,Market
Unit_264,Gas turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,60,12,0.434,5.5,495,operator_264,Market
Unit_265,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Waste,0,71,14.2,0.33,0,240,operator_265,Market
Unit_266,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,6.2,1.24,0.337,5.5,240,operator_266,Market
Unit_267,Gas turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,92,18.4,0.434,5.5,240,operator_267,Market
Unit_268,Gas turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,92,18.4,0.434,5.5,240,operator_268,Market
Unit_269,Combined cycle,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,53.6,10.72,0.557,5.5,240,operator_269,Market
Unit_270,Gas turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,49.8,9.96,0.407,5.5,240,operator_270,Market
Unit_271,Gas turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,49.8,9.96,0.407,5.5,240,operator_271,Market
Unit_272,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,17.4,3.48,0.366,5.5,240,operator_272,Market
Unit_273,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,17.4,3.48,0.367,5.5,240,operator_273,Market
Unit_274,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,12.9,2.58,0.408,5.5,240,operator_274,Market
Unit_275,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,26.8,5.36,0.408,5.5,240,operator_275,Market
Unit_276,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,13.8,2.76,0.363,5.5,240,operator_276,Market
Unit_277,Combined cycle,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,70,14,0.566,5.5,240,operator_277,Market
Unit_278,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Hard coal,0.3,61.5,12.3,0.408,1.3,182,operator_278,Market
Unit_279,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Hard coal,0.3,61.5,12.3,0.408,1.3,182,operator_279,Market
Unit_280,Gas turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,110.8,22.16,0.366,5.5,182,operator_280,Market
Unit_281,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,39.1,7.82,0.404,5.5,182,operator_281,Market
Unit_282,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Waste,0,26,5.2,0.33,0,492,operator_282,Market
Unit_283,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Waste,0,46.5,9.3,0.33,0,492,operator_283,Market
Unit_284,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Lignite,0.4,17,3.4,0.398,1.65,325,operator_284,Market
Unit_285,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,10.1,2.02,0.473,5.5,325,operator_285,Market
Unit_286,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,10.1,2.02,0.473,5.5,325,operator_286,Market
Unit_287,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,10.1,2.02,0.473,5.5,325,operator_287,Market
Unit_288,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,10.1,2.02,0.473,5.5,325,operator_288,Market
Unit_289,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,10.1,2.02,0.473,5.5,325,operator_289,Market
Unit_290,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Lignite,0.4,56,11.2,0.317,1.65,134,operator_290,Market
Unit_291,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,4.3,0.86,0.46,5.5,358,operator_291,Market
Unit_292,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,4.3,0.86,0.46,5.5,358,operator_292,Market
Unit_293,Gas turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,4.8,0.96,0.412,5.5,358,operator_293,Market
Unit_294,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,18.3,3.66,0.407,5.5,322,operator_294,Market
Unit_295,Combined cycle,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,38.5,7.7,0.536,5.5,322,operator_295,Market
Unit_296,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,2,0.4,0.463,5.5,322,operator_296,Market
Unit_297,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,12.8,2.56,0.398,5.5,322,operator_297,Market
Unit_298,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,8.1,1.62,0.352,5.5,322,operator_298,Market
Unit_299,Gas turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,5.5,1.1,0.383,5.5,322,operator_299,Market
Unit_300,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,7.5,1.5,0.366,5.5,304,operator_300,Market
Unit_301,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,13.5,2.7,0.376,5.5,304,operator_301,Market
Unit_302,Gas turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,7.2,1.44,0.41,5.5,304,operator_302,Market
Unit_303,Gas turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,7.2,1.44,0.41,5.5,304,operator_303,Market
Unit_304,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Oil,0.25,3.6,0.72,0.456,5.5,432,operator_304,Market
Unit_305,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Oil,0.25,6.3,1.26,0.456,5.5,432,operator_305,Market
Unit_306,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Oil,0.25,2.8,0.56,0.456,5.5,432,operator_306,Market
Unit_307,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Oil,0.25,2.8,0.56,0.456,5.5,432,operator_307,Market
Unit_308,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Oil,0.25,2.8,0.56,0.456,5.5,432,operator_308,Market
Unit_309,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Oil,0.25,2.8,0.56,0.457,5.5,432,operator_309,Market
Unit_310,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Oil,0.25,2.8,0.56,0.457,5.5,432,operator_310,Market
Unit_311,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Oil,0.25,1.1,0.22,0.456,5.5,432,operator_311,Market
Unit_312,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,27.8,5.56,0.411,5.5,139,operator_312,Market
Unit_313,Combined cycle,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,52.9,10.58,0.646,5.5,139,operator_313,Market
Unit_314,Combined cycle,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,52.9,10.58,0.646,5.5,139,operator_314,Market
Unit_315,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,4.5,0.9,0.467,5.5,418,operator_315,Market
Unit_316,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,4.5,0.9,0.467,5.5,418,operator_316,Market
Unit_317,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,4.5,0.9,0.467,5.5,418,operator_317,Market
Unit_318,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,4.5,0.9,0.467,5.5,418,operator_318,Market
Unit_319,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,4.5,0.9,0.467,5.5,418,operator_319,Market
Unit_320,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,4.4,0.88,0.467,5.5,274,operator_320,Market
Unit_321,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,4.4,0.88,0.467,5.5,274,operator_321,Market
Unit_322,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,4.4,0.88,0.467,5.5,274,operator_322,Market
Unit_323,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,4.4,0.88,0.467,5.5,274,operator_323,Market
Unit_324,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Waste,0,17,3.4,0.33,0,440,operator_324,Market
Unit_325,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Waste,0,11,2.2,0.33,0,377,operator_325,Market
Unit_326,Gas turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,18.8,3.76,0.375,5.5,258,operator_326,Market
Unit_327,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,4.5,0.9,0.474,5.5,40,operator_327,Market
Unit_328,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,4.1,0.82,0.47,5.5,40,operator_328,Market
Unit_329,Gas turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,4.9,0.98,0.371,5.5,40,operator_329,Market
Unit_330,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,8,1.6,0.362,5.5,405,operator_330,Market
