name,technology,bidding_EOM,bidding_redispatch,fuel_type,emission_factor,max_power,min_power,efficiency,ramp_up,ramp_down,additional_cost,hot_start_costs,warm_start_costs,cold_start_costs,min_operating_time,min_down_time,node,unit_operator,operating_type,,,,,
Unit_654,hydro,naive_eom,naive_redispatch,renewable,0,14.4146452,0,1,,,1,0,0,0,0,0,12,pp_operator_654,Market,,,,,
Unit_638,biomass,naive_eom,naive_redispatch,renewable,0,46.0923902,0,1,,,35,10,10,10,5,3,113,pp_operator_638,Market,,,,,
Unit_647,biomass,naive_eom,naive_redispatch,renewable,0,46.78245153,0,1,,,35,10,10,10,5,3,145,pp_operator_647,Market,,,,,
Unit_421,biomass,naive_eom,naive_redispatch,renewable,0,47.44576195,0,1,,,35,10,10,10,5,3,137,pp_operator_421,Market,,,,,
Unit_570,biomass,naive_eom,naive_redispatch,renewable,0,48.12158692,0,1,,,35,10,10,10,5,3,99,pp_operator_570,Market,,,,,
Unit_659,hydro,naive_eom,naive_redispatch,renewable,0,1.425905461,0,1,,,1,0,0,0,0,0,121,pp_operator_659,Market,,,,,
Unit_488,biomass,naive_eom,naive_redispatch,renewable,0,49.26661178,0,1,,,35,10,10,10,5,3,159,pp_operator_488,Market,,,,,
Unit_661,hydro,naive_eom,naive_redispatch,renewable,0,75.63864305,0,1,,,1,0,0,0,0,0,101,pp_operator_661,Market,,,,,
Unit_448,biomass,naive_eom,naive_redispatch,renewable,0,49.43081236,0,1,,,35,10,10,10,5,3,83,pp_operator_448,Market,,,,,
Unit_663,hydro,naive_eom,naive_redispatch,renewable,0,2.679250534,0,1,,,1,0,0,0,0,0,188,pp_operator_663,Market,,,,,
Unit_471,biomass,naive_eom,naive_redispatch,renewable,0,50.36951574,0,1,,,35,10,10,10,5,3,174,pp_operator_471,Market,,,,,
Unit_404,biomass,naive_eom,naive_redispatch,renewable,0,50.42252594,0,1,,,35,10,10,10,5,3,71,pp_operator_404,Market,,,,,
Unit_666,hydro,naive_eom,naive_redispatch,renewable,0,15.43806566,0,1,,,1,0,0,0,0,0,87,pp_operator_666,Market,,,,,
Unit_501,biomass,naive_eom,naive_redispatch,renewable,0,51.13660965,0,1,,,35,10,10,10,5,3,75,pp_operator_501,Market,,,,,
Unit_668,hydro,naive_eom,naive_redispatch,renewable,0,3.316022425,0,1,,,1,0,0,0,0,0,37,pp_operator_668,Market,,,,,
Unit_622,biomass,naive_eom,naive_redispatch,renewable,0,52.08154102,0,1,,,35,10,10,10,5,3,85,pp_operator_622,Market,,,,,
Unit_670,hydro,naive_eom,naive_redispatch,renewable,0,152.2595423,0,1,,,1,0,0,0,0,0,87,pp_operator_670,Market,,,,,
Unit_422,biomass,naive_eom,naive_redispatch,renewable,0,52.73548687,0,1,,,35,10,10,10,5,3,5,pp_operator_422,Market,,,,,
Unit_672,hydro,naive_eom,naive_redispatch,renewable,0,101.0394118,0,1,,,1,0,0,0,0,0,46,pp_operator_672,Market,,,,,
Unit_660,biomass,naive_eom,naive_redispatch,renewable,0,53.19062808,0,1,,,35,10,10,10,5,3,101,pp_operator_660,Market,,,,,
Unit_674,hydro,naive_eom,naive_redispatch,renewable,0,50.62043792,0,1,,,1,0,0,0,0,0,28,pp_operator_674,Market,,,,,
Unit_667,biomass,naive_eom,naive_redispatch,renewable,0,53.65265686,0,1,,,35,10,10,10,5,3,37,pp_operator_667,Market,,,,,
Unit_676,hydro,naive_eom,naive_redispatch,renewable,0,3.48856463,0,1,,,1,0,0,0,0,0,11,pp_operator_676,Market,,,,,
Unit_498,biomass,naive_eom,naive_redispatch,renewable,0,54.32185024,0,1,,,35,10,10,10,5,3,136,pp_operator_498,Market,,,,,
Unit_678,hydro,naive_eom,naive_redispatch,renewable,0,1.775425812,0,1,,,1,0,0,0,0,0,170,pp_operator_678,Market,,,,,
Unit_679,biomass,naive_eom,naive_redispatch,renewable,0,55.10930013,0,1,,,35,10,10,10,5,3,154,pp_operator_679,Market,,,,,
Unit_537,biomass,naive_eom,naive_redispatch,renewable,0,55.92136422,0,1,,,35,10,10,10,5,3,70,pp_operator_537,Market,,,,,
Unit_681,hydro,naive_eom,naive_redispatch,renewable,0,12.3464978,0,1,,,1,0,0,0,0,0,16,pp_operator_681,Market,,,,,
Unit_532,biomass,naive_eom,naive_redispatch,renewable,0,56.02372421,0,1,,,35,10,10,10,5,3,1,pp_operator_532,Market,,,,,
Unit_683,hydro,naive_eom,naive_redispatch,renewable,0,2.661104796,0,1,,,1,0,0,0,0,0,16,pp_operator_683,Market,,,,,
Unit_724,biomass,naive_eom,naive_redispatch,renewable,0,56.41379,0,1,,,35,10,10,10,5,3,9,pp_operator_724,Market,,,,,
Unit_685,hydro,naive_eom,naive_redispatch,renewable,0,20.35493997,0,1,,,1,0,0,0,0,0,189,pp_operator_685,Market,,,,,
Unit_573,biomass,naive_eom,naive_redispatch,renewable,0,56.42033771,0,1,,,35,10,10,10,5,3,130,pp_operator_573,Market,,,,,
Unit_687,hydro,naive_eom,naive_redispatch,renewable,0,1.568385916,0,1,,,1,0,0,0,0,0,21,pp_operator_687,Market,,,,,
Unit_541,biomass,naive_eom,naive_redispatch,renewable,0,57.35964776,0,1,,,35,10,10,10,5,3,38,pp_operator_541,Market,,,,,
Unit_581,biomass,naive_eom,naive_redispatch,renewable,0,58.0045032,0,1,,,35,10,10,10,5,3,134,pp_operator_581,Market,,,,,
Unit_690,hydro,naive_eom,naive_redispatch,renewable,0,4.575184951,0,1,,,1,0,0,0,0,0,131,pp_operator_690,Market,,,,,
Unit_669,biomass,naive_eom,naive_redispatch,renewable,0,58.09521799,0,1,,,35,10,10,10,5,3,87,pp_operator_669,Market,,,,,
Unit_692,hydro,naive_eom,naive_redispatch,renewable,0,1.258443062,0,1,,,1,0,0,0,0,0,166,pp_operator_692,Market,,,,,
Unit_444,biomass,naive_eom,naive_redispatch,renewable,0,58.11503192,0,1,,,35,10,10,10,5,3,117,pp_operator_444,Market,,,,,
Unit_694,hydro,naive_eom,naive_redispatch,renewable,0,1.269655554,0,1,,,1,0,0,0,0,0,78,pp_operator_694,Market,,,,,
Unit_704,biomass,naive_eom,naive_redispatch,renewable,0,59.98853518,0,1,,,35,10,10,10,5,3,1,pp_operator_704,Market,,,,,
Unit_696,hydro,naive_eom,naive_redispatch,renewable,0,7.749623956,0,1,,,1,0,0,0,0,0,80,pp_operator_696,Market,,,,,
Unit_697,hydro,naive_eom,naive_redispatch,renewable,0,3.069232496,0,1,,,1,0,0,0,0,0,51,pp_operator_697,Market,,,,,
Unit_653,biomass,naive_eom,naive_redispatch,renewable,0,60.40407131,0,1,,,35,10,10,10,5,3,12,pp_operator_653,Market,,,,,
Unit_699,hydro,naive_eom,naive_redispatch,renewable,0,5.996508644,0,1,,,1,0,0,0,0,0,51,pp_operator_699,Market,,,,,
Unit_651,biomass,naive_eom,naive_redispatch,renewable,0,60.62450695,0,1,,,35,10,10,10,5,3,113,pp_operator_651,Market,,,,,
Unit_701,hydro,naive_eom,naive_redispatch,renewable,0,8.148933934,0,1,,,1,0,0,0,0,0,84,pp_operator_701,Market,,,,,
Unit_636,biomass,naive_eom,naive_redispatch,renewable,0,61.51034461,0,1,,,35,10,10,10,5,3,20,pp_operator_636,Market,,,,,
Unit_703,hydro,naive_eom,naive_redispatch,renewable,0,32.09708104,0,1,,,1,0,0,0,0,0,0,pp_operator_703,Market,,,,,
Unit_400,biomass,naive_eom,naive_redispatch,renewable,0,63.68892133,0,1,,,35,10,10,10,5,3,104,pp_operator_400,Market,,,,,
Unit_604,biomass,naive_eom,naive_redispatch,renewable,0,64.12025798,0,1,,,35,10,10,10,5,3,25,pp_operator_604,Market,,,,,
Unit_706,hydro,naive_eom,naive_redispatch,renewable,0,49.087377,0,1,,,1,0,0,0,0,0,178,pp_operator_706,Market,,,,,
Unit_454,biomass,naive_eom,naive_redispatch,renewable,0,64.43846877,0,1,,,35,10,10,10,5,3,61,pp_operator_454,Market,,,,,
Unit_708,hydro,naive_eom,naive_redispatch,renewable,0,17.06357012,0,1,,,1,0,0,0,0,0,84,pp_operator_708,Market,,,,,
Unit_563,biomass,naive_eom,naive_redispatch,renewable,0,64.61639812,0,1,,,35,10,10,10,5,3,160,pp_operator_563,Market,,,,,
Unit_710,hydro,naive_eom,naive_redispatch,renewable,0,2.00007665,0,1,,,1,0,0,0,0,0,97,pp_operator_710,Market,,,,,
Unit_595,biomass,naive_eom,naive_redispatch,renewable,0,65.73710316,0,1,,,35,10,10,10,5,3,59,pp_operator_595,Market,,,,,
Unit_712,hydro,naive_eom,naive_redispatch,renewable,0,15.69064929,0,1,,,1,0,0,0,0,0,36,pp_operator_712,Market,,,,,
Unit_394,biomass,naive_eom,naive_redispatch,renewable,0,67.84397629,0,1,,,35,10,10,10,5,3,15,pp_operator_394,Market,,,,,
Unit_714,hydro,naive_eom,naive_redispatch,renewable,0,48.20996074,0,1,,,1,0,0,0,0,0,9,pp_operator_714,Market,,,,,
Unit_424,biomass,naive_eom,naive_redispatch,renewable,0,68.84174892,0,1,,,35,10,10,10,5,3,58,pp_operator_424,Market,,,,,
Unit_716,hydro,naive_eom,naive_redispatch,renewable,0,2.907099156,0,1,,,1,0,0,0,0,0,100,pp_operator_716,Market,,,,,
Unit_711,biomass,naive_eom,naive_redispatch,renewable,0,69.01456765,0,1,,,35,10,10,10,5,3,36,pp_operator_711,Market,,,,,
Unit_606,biomass,naive_eom,naive_redispatch,renewable,0,70.39323783,0,1,,,35,10,10,10,5,3,146,pp_operator_606,Market,,,,,
Unit_719,hydro,naive_eom,naive_redispatch,renewable,0,185.4349469,0,1,,,1,0,0,0,0,0,33,pp_operator_719,Market,,,,,
Unit_684,biomass,naive_eom,naive_redispatch,renewable,0,70.61575824,0,1,,,35,10,10,10,5,3,189,pp_operator_684,Market,,,,,
Unit_721,hydro,naive_eom,naive_redispatch,renewable,0,3.162682183,0,1,,,1,0,0,0,0,0,18,pp_operator_721,Market,,,,,
Unit_438,biomass,naive_eom,naive_redispatch,renewable,0,70.94991306,0,1,,,35,10,10,10,5,3,162,pp_operator_438,Market,,,,,
Unit_723,hydro,naive_eom,naive_redispatch,renewable,0,11.30217595,0,1,,,1,0,0,0,0,0,17,pp_operator_723,Market,,,,,
Unit_397,biomass,naive_eom,naive_redispatch,renewable,0,71.90565577,0,1,,,35,10,10,10,5,3,165,pp_operator_397,Market,,,,,
Unit_725,hydro,naive_eom,naive_redispatch,renewable,0,61.6107234,0,1,,,1,0,0,0,0,0,9,pp_operator_725,Market,,,,,
Unit_649,biomass,naive_eom,naive_redispatch,renewable,0,72.37653551,0,1,,,35,10,10,10,5,3,124,pp_operator_649,Market,,,,,
Unit_727,hydro,naive_eom,naive_redispatch,renewable,0,2.48599281,0,1,,,1,0,0,0,0,0,152,pp_operator_727,Market,,,,,
Unit_511,biomass,naive_eom,naive_redispatch,renewable,0,72.90876471,0,1,,,35,10,10,10,5,3,190,pp_operator_511,Market,,,,,
Unit_575,biomass,naive_eom,naive_redispatch,renewable,0,74.23994325,0,1,,,35,10,10,10,5,3,163,pp_operator_575,Market,,,,,
Unit_730,hydro,naive_eom,naive_redispatch,renewable,0,308.2164775,0,1,,,1,0,0,0,0,0,176,pp_operator_730,Market,,,,,
Unit_434,biomass,naive_eom,naive_redispatch,renewable,0,75.20885091,0,1,,,35,10,10,10,5,3,6,pp_operator_434,Market,,,,,
Unit_732,hydro,naive_eom,naive_redispatch,renewable,0,38.05794071,0,1,,,1,0,0,0,0,0,65,pp_operator_732,Market,,,,,
Unit_420,biomass,naive_eom,naive_redispatch,renewable,0,78.69362607,0,1,,,35,10,10,10,5,3,184,pp_operator_420,Market,,,,,
Unit_734,hydro,naive_eom,naive_redispatch,renewable,0,14.88938303,0,1,,,1,0,0,0,0,0,120,pp_operator_734,Market,,,,,
Unit_656,biomass,naive_eom,naive_redispatch,renewable,0,80.48499964,0,1,,,35,10,10,10,5,3,34,pp_operator_656,Market,,,,,
Unit_617,biomass,naive_eom,naive_redispatch,renewable,0,90.30147986,0,1,,,35,10,10,10,5,3,151,pp_operator_617,Market,,,,,
Unit_737,hydro,naive_eom,naive_redispatch,renewable,0,3.231565176,0,1,,,1,0,0,0,0,0,8,pp_operator_737,Market,,,,,
Unit_406,biomass,naive_eom,naive_redispatch,renewable,0,90.71439532,0,1,,,35,10,10,10,5,3,96,pp_operator_406,Market,,,,,
Unit_739,hydro,naive_eom,naive_redispatch,renewable,0,3.333306713,0,1,,,1,0,0,0,0,0,61,pp_operator_739,Market,,,,,
Unit_461,biomass,naive_eom,naive_redispatch,renewable,0,95.21105427,0,1,,,35,10,10,10,5,3,59,pp_operator_461,Market,,,,,
Unit_452,biomass,naive_eom,naive_redispatch,renewable,0,95.64199891,0,1,,,35,10,10,10,5,3,45,pp_operator_452,Market,,,,,
Unit_742,hydro,naive_eom,naive_redispatch,renewable,0,10.22196934,0,1,,,1,0,0,0,0,0,4,pp_operator_742,Market,,,,,
Unit_624,biomass,naive_eom,naive_redispatch,renewable,0,101.083442,0,1,,,35,10,10,10,5,3,85,pp_operator_624,Market,,,,,
Unit_744,hydro,naive_eom,naive_redispatch,renewable,0,3.054182589,0,1,,,1,0,0,0,0,0,89,pp_operator_744,Market,,,,,
Unit_753,biomass,naive_eom,naive_redispatch,renewable,0,107.4770213,0,1,,,35,10,10,10,5,3,139,pp_operator_753,Market,,,,,
Unit_746,hydro,naive_eom,naive_redispatch,renewable,0,163.7164213,0,1,,,1,0,0,0,0,0,147,pp_operator_746,Market,,,,,
Unit_399,biomass,naive_eom,naive_redispatch,renewable,0,107.8454321,0,1,,,35,10,10,10,5,3,74,pp_operator_399,Market,,,,,
Unit_748,hydro,naive_eom,naive_redispatch,renewable,0,7.1432526,0,1,,,1,0,0,0,0,0,14,pp_operator_748,Market,,,,,
Unit_640,biomass,naive_eom,naive_redispatch,renewable,0,119.355973,0,1,,,35,10,10,10,5,3,196,pp_operator_640,Market,,,,,
Unit_750,hydro,naive_eom,naive_redispatch,renewable,0,1.452227524,0,1,,,1,0,0,0,0,0,14,pp_operator_750,Market,,,,,
Unit_644,biomass,naive_eom,naive_redispatch,renewable,0,121.0596421,0,1,,,35,10,10,10,5,3,107,pp_operator_644,Market,,,,,
Unit_752,hydro,naive_eom,naive_redispatch,renewable,0,2.104333426,0,1,,,1,0,0,0,0,0,102,pp_operator_752,Market,,,,,
Unit_590,biomass,naive_eom,naive_redispatch,renewable,0,123.7359634,0,1,,,35,10,10,10,5,3,118,pp_operator_590,Market,,,,,
Unit_693,biomass,naive_eom,naive_redispatch,renewable,0,132.2963679,0,1,,,35,10,10,10,5,3,78,pp_operator_693,Market,,,,,
Unit_755,hydro,naive_eom,naive_redispatch,renewable,0,1.819781102,0,1,,,1,0,0,0,0,0,75,pp_operator_755,Market,,,,,
Unit_607,biomass,naive_eom,naive_redispatch,renewable,0,152.3754585,0,1,,,35,10,10,10,5,3,182,pp_operator_607,Market,,,,,
Unit_518,biomass,naive_eom,naive_redispatch,renewable,0,155.4365402,0,1,,,35,10,10,10,5,3,91,pp_operator_518,Market,,,,,
Unit_758,hydro,naive_eom,naive_redispatch,renewable,0,5.597469486,0,1,,,1,0,0,0,0,0,155,pp_operator_758,Market,,,,,
Unit_769,biomass,naive_eom,naive_redispatch,renewable,0,164.6962241,0,1,,,35,10,10,10,5,3,107,pp_operator_769,Market,,,,,
Unit_458,biomass,naive_eom,naive_redispatch,renewable,0,171.3776003,0,1,,,35,10,10,10,5,3,110,pp_operator_458,Market,,,,,
Unit_545,biomass,naive_eom,naive_redispatch,renewable,0,171.9274717,0,1,,,35,10,10,10,5,3,56,pp_operator_545,Market,,,,,
Unit_762,hydro,naive_eom,naive_redispatch,renewable,0,114.4264099,0,1,,,1,0,0,0,0,0,47,pp_operator_762,Market,,,,,
Unit_460,biomass,naive_eom,naive_redispatch,renewable,0,185.4141438,0,1,,,35,10,10,10,5,3,198,pp_operator_460,Market,,,,,
Unit_764,hydro,naive_eom,naive_redispatch,renewable,0,43.5156687,0,1,,,1,0,0,0,0,0,197,pp_operator_764,Market,,,,,
Unit_466,biomass,naive_eom,naive_redispatch,renewable,0,190.0164984,0,1,,,35,10,10,10,5,3,194,pp_operator_466,Market,,,,,
Unit_766,hydro,naive_eom,naive_redispatch,renewable,0,2.380294509,0,1,,,1,0,0,0,0,0,183,pp_operator_766,Market,,,,,
Unit_419,biomass,naive_eom,naive_redispatch,renewable,0,196.5485814,0,1,,,35,10,10,10,5,3,133,pp_operator_419,Market,,,,,
Unit_768,hydro,naive_eom,naive_redispatch,renewable,0,12.78231951,0,1,,,1,0,0,0,0,0,100,pp_operator_768,Market,,,,,
Unit_700,biomass,naive_eom,naive_redispatch,renewable,0,257.9070929,0,1,,,35,10,10,10,5,3,84,pp_operator_700,Market,,,,,
Unit_770,solar pv,naive_eom,naive_redispatch,renewable,0,1355.965986,0,1,,,1,0,0,0,0,0,78,pp_operator_770,Market,,,,,
Unit_771,wind onshore,naive_eom,naive_redispatch,renewable,0,784.0639194,0,1,,,1,0,0,0,0,0,78,pp_operator_771,Market,,,,,
Unit_772,solar pv,naive_eom,naive_redispatch,renewable,0,1697.691622,0,1,,,1,0,0,0,0,0,63,pp_operator_772,Market,,,,,
Unit_773,wind onshore,naive_eom,naive_redispatch,renewable,0,862.8069754,0,1,,,1,0,0,0,0,0,63,pp_operator_773,Market,,,,,
Unit_774,solar pv,naive_eom,naive_redispatch,renewable,0,1259.725879,0,1,,,1,0,0,0,0,0,63,pp_operator_774,Market,,,,,
Unit_775,wind onshore,naive_eom,naive_redispatch,renewable,0,760.7281518,0,1,,,1,0,0,0,0,0,63,pp_operator_775,Market,,,,,
Unit_776,solar pv,naive_eom,naive_redispatch,renewable,0,4229.885096,0,1,,,1,0,0,0,0,0,86,pp_operator_776,Market,,,,,
Unit_777,wind onshore,naive_eom,naive_redispatch,renewable,0,2337.879311,0,1,,,1,0,0,0,0,0,86,pp_operator_777,Market,,,,,
Unit_778,solar pv,naive_eom,naive_redispatch,renewable,0,1982.398409,0,1,,,1,0,0,0,0,0,58,pp_operator_778,Market,,,,,
Unit_779,wind onshore,naive_eom,naive_redispatch,renewable,0,908.7074108,0,1,,,1,0,0,0,0,0,58,pp_operator_779,Market,,,,,
Unit_780,solar pv,naive_eom,naive_redispatch,renewable,0,4152.475882,0,1,,,1,0,0,0,0,0,15,pp_operator_780,Market,,,,,
Unit_781,wind onshore,naive_eom,naive_redispatch,renewable,0,2071.279091,0,1,,,1,0,0,0,0,0,15,pp_operator_781,Market,,,,,
Unit_782,solar pv,naive_eom,naive_redispatch,renewable,0,813.8937418,0,1,,,1,0,0,0,0,0,111,pp_operator_782,Market,,,,,
Unit_783,wind onshore,naive_eom,naive_redispatch,renewable,0,330.4036922,0,1,,,1,0,0,0,0,0,111,pp_operator_783,Market,,,,solar pv,=
Unit_784,solar pv,naive_eom,naive_redispatch,renewable,0,582.2949362,0,1,,,1,0,0,0,0,0,165,pp_operator_784,Market,,,,,
Unit_785,solar pv,naive_eom,naive_redispatch,renewable,0,1976.378472,0,1,,,1,0,0,0,0,0,74,pp_operator_785,Market,,,,,
Unit_786,wind onshore,naive_eom,naive_redispatch,renewable,0,937.5826288,0,1,,,1,0,0,0,0,0,74,pp_operator_786,Market,,,,,
Unit_787,solar pv,naive_eom,naive_redispatch,renewable,0,3120.07921,0,1,,,1,0,0,0,0,0,104,pp_operator_787,Market,,,,,
Unit_788,wind onshore,naive_eom,naive_redispatch,renewable,0,3584.616135,0,1,,,1,0,0,0,0,0,104,pp_operator_788,Market,,,,,
Unit_789,solar pv,naive_eom,naive_redispatch,renewable,0,1325.961107,0,1,,,1,0,0,0,0,0,111,pp_operator_789,Market,,,,,
Unit_790,wind onshore,naive_eom,naive_redispatch,renewable,0,226.8240548,0,1,,,1,0,0,0,0,0,111,pp_operator_790,Market,,,,,
Unit_791,solar pv,naive_eom,naive_redispatch,renewable,0,1600.440242,0,1,,,1,0,0,0,0,0,23,pp_operator_791,Market,,,,,
Unit_792,wind onshore,naive_eom,naive_redispatch,renewable,0,405.7503963,0,1,,,1,0,0,0,0,0,23,pp_operator_792,Market,,,,,
Unit_793,solar pv,naive_eom,naive_redispatch,renewable,0,1545.640278,0,1,,,1,0,0,0,0,0,71,pp_operator_793,Market,,,,,
Unit_794,wind onshore,naive_eom,naive_redispatch,renewable,0,1304.083319,0,1,,,1,0,0,0,0,0,71,pp_operator_794,Market,,,,,
Unit_795,solar pv,naive_eom,naive_redispatch,renewable,0,1945.554076,0,1,,,1,0,0,0,0,0,23,pp_operator_795,Market,,,,,
Unit_796,wind onshore,naive_eom,naive_redispatch,renewable,0,914.3154054,0,1,,,1,0,0,0,0,0,23,pp_operator_796,Market,,,,,
Unit_797,solar pv,naive_eom,naive_redispatch,renewable,0,2638.836941,0,1,,,1,0,0,0,0,0,96,pp_operator_797,Market,,,,,
Unit_798,wind onshore,naive_eom,naive_redispatch,renewable,0,1830.687181,0,1,,,1,0,0,0,0,0,96,pp_operator_798,Market,,,,,
Unit_799,solar pv,naive_eom,naive_redispatch,renewable,0,1131.332516,0,1,,,1,0,0,0,0,0,23,pp_operator_799,Market,,,,,
Unit_800,wind onshore,naive_eom,naive_redispatch,renewable,0,274.0999901,0,1,,,1,0,0,0,0,0,23,pp_operator_800,Market,,,,,
Unit_801,solar pv,naive_eom,naive_redispatch,renewable,0,1246.843035,0,1,,,1,0,0,0,0,0,63,pp_operator_801,Market,,,,,
Unit_802,wind onshore,naive_eom,naive_redispatch,renewable,0,1217.953592,0,1,,,1,0,0,0,0,0,63,pp_operator_802,Market,,,,,
Unit_803,solar pv,naive_eom,naive_redispatch,renewable,0,1762.480118,0,1,,,1,0,0,0,0,0,39,pp_operator_803,Market,,,,,
Unit_804,wind onshore,naive_eom,naive_redispatch,renewable,0,793.7939106,0,1,,,1,0,0,0,0,0,39,pp_operator_804,Market,,,,,
Unit_805,solar pv,naive_eom,naive_redispatch,renewable,0,705.0607774,0,1,,,1,0,0,0,0,0,164,pp_operator_805,Market,,,,,
Unit_806,wind onshore,naive_eom,naive_redispatch,renewable,0,435.3128681,0,1,,,1,0,0,0,0,0,164,pp_operator_806,Market,,,,,
Unit_807,solar pv,naive_eom,naive_redispatch,renewable,0,1633.08012,0,1,,,1,0,0,0,0,0,128,pp_operator_807,Market,,,,,
Unit_808,wind onshore,naive_eom,naive_redispatch,renewable,0,724.5482989,0,1,,,1,0,0,0,0,0,128,pp_operator_808,Market,,,,,
Unit_809,solar pv,naive_eom,naive_redispatch,renewable,0,5110.187968,0,1,,,1,0,0,0,0,0,108,pp_operator_809,Market,,,,,
Unit_810,wind onshore,naive_eom,naive_redispatch,renewable,0,2102.023852,0,1,,,1,0,0,0,0,0,108,pp_operator_810,Market,,,,,
Unit_811,solar pv,naive_eom,naive_redispatch,renewable,0,1897.192608,0,1,,,1,0,0,0,0,0,53,pp_operator_811,Market,,,,,
Unit_812,wind onshore,naive_eom,naive_redispatch,renewable,0,922.3596021,0,1,,,1,0,0,0,0,0,53,pp_operator_812,Market,,,,,
Unit_813,solar pv,naive_eom,naive_redispatch,renewable,0,4417.983467,0,1,,,1,0,0,0,0,0,27,pp_operator_813,Market,,,,,
Unit_814,wind onshore,naive_eom,naive_redispatch,renewable,0,2662.242133,0,1,,,1,0,0,0,0,0,27,pp_operator_814,Market,,,,,
Unit_815,solar pv,naive_eom,naive_redispatch,renewable,0,4176.041544,0,1,,,1,0,0,0,0,0,133,pp_operator_815,Market,,,,,
Unit_816,wind onshore,naive_eom,naive_redispatch,renewable,0,3883.762598,0,1,,,1,0,0,0,0,0,133,pp_operator_816,Market,,,,,
Unit_817,solar pv,naive_eom,naive_redispatch,renewable,0,4424.236073,0,1,,,1,0,0,0,0,0,184,pp_operator_817,Market,,,,,
Unit_818,wind onshore,naive_eom,naive_redispatch,renewable,0,5357.898493,0,1,,,1,0,0,0,0,0,184,pp_operator_818,Market,,,,,
Unit_819,solar pv,naive_eom,naive_redispatch,renewable,0,1971.36765,0,1,,,1,0,0,0,0,0,137,pp_operator_819,Market,,,,,
Unit_820,wind onshore,naive_eom,naive_redispatch,renewable,0,1896.342082,0,1,,,1,0,0,0,0,0,137,pp_operator_820,Market,,,,,
Unit_821,solar pv,naive_eom,naive_redispatch,renewable,0,3139.551302,0,1,,,1,0,0,0,0,0,5,pp_operator_821,Market,,,,,
Unit_822,wind onshore,naive_eom,naive_redispatch,renewable,0,4256.237754,0,1,,,1,0,0,0,0,0,5,pp_operator_822,Market,,,,,
Unit_823,solar pv,naive_eom,naive_redispatch,renewable,0,2993.500969,0,1,,,1,0,0,0,0,0,115,pp_operator_823,Market,,,,,
Unit_824,wind onshore,naive_eom,naive_redispatch,renewable,0,1532.353914,0,1,,,1,0,0,0,0,0,115,pp_operator_824,Market,,,,,
Unit_825,solar pv,naive_eom,naive_redispatch,renewable,0,2234.513838,0,1,,,1,0,0,0,0,0,58,pp_operator_825,Market,,,,,
Unit_826,wind onshore,naive_eom,naive_redispatch,renewable,0,1104.837508,0,1,,,1,0,0,0,0,0,58,pp_operator_826,Market,,,,,
Unit_827,solar pv,naive_eom,naive_redispatch,renewable,0,126.5597171,0,1,,,1,0,0,0,0,0,153,pp_operator_827,Market,,,,,
Unit_828,wind onshore,naive_eom,naive_redispatch,renewable,0,135.6911997,0,1,,,1,0,0,0,0,0,153,pp_operator_828,Market,,,,,
Unit_829,solar pv,naive_eom,naive_redispatch,renewable,0,3067.014479,0,1,,,1,0,0,0,0,0,153,pp_operator_829,Market,,,,,
Unit_830,wind onshore,naive_eom,naive_redispatch,renewable,0,1478.161831,0,1,,,1,0,0,0,0,0,153,pp_operator_830,Market,,,,,
Unit_831,solar pv,naive_eom,naive_redispatch,renewable,0,2728.4586,0,1,,,1,0,0,0,0,0,138,pp_operator_831,Market,,,,,
Unit_832,wind onshore,naive_eom,naive_redispatch,renewable,0,1337.280059,0,1,,,1,0,0,0,0,0,138,pp_operator_832,Market,,,,,
Unit_833,solar pv,naive_eom,naive_redispatch,renewable,0,1243.792463,0,1,,,1,0,0,0,0,0,69,pp_operator_833,Market,,,,,
Unit_834,wind onshore,naive_eom,naive_redispatch,renewable,0,223.2225127,0,1,,,1,0,0,0,0,0,69,pp_operator_834,Market,,,,,
Unit_835,solar pv,naive_eom,naive_redispatch,renewable,0,81.21752328,0,1,,,1,0,0,0,0,0,170,pp_operator_835,Market,,,,,
Unit_836,solar pv,naive_eom,naive_redispatch,renewable,0,1034.000117,0,1,,,1,0,0,0,0,0,21,pp_operator_836,Market,,,,,
Unit_837,wind onshore,naive_eom,naive_redispatch,renewable,0,61.65236005,0,1,,,1,0,0,0,0,0,21,pp_operator_837,Market,,,,,
Unit_838,solar pv,naive_eom,naive_redispatch,renewable,0,1351.470596,0,1,,,1,0,0,0,0,0,6,pp_operator_838,Market,,,,,
Unit_839,wind onshore,naive_eom,naive_redispatch,renewable,0,962.8188,0,1,,,1,0,0,0,0,0,6,pp_operator_839,Market,,,,,
Unit_840,solar pv,naive_eom,naive_redispatch,renewable,0,987.353895,0,1,,,1,0,0,0,0,0,171,pp_operator_840,Market,,,,,
Unit_841,wind onshore,naive_eom,naive_redispatch,renewable,0,431.8999356,0,1,,,1,0,0,0,0,0,171,pp_operator_841,Market,,,,,
Unit_842,solar pv,naive_eom,naive_redispatch,renewable,0,2621.424725,0,1,,,1,0,0,0,0,0,167,pp_operator_842,Market,,,,,
Unit_843,wind onshore,naive_eom,naive_redispatch,renewable,0,316.8394313,0,1,,,1,0,0,0,0,0,167,pp_operator_843,Market,,,,,
Unit_844,solar pv,naive_eom,naive_redispatch,renewable,0,1802.903405,0,1,,,1,0,0,0,0,0,162,pp_operator_844,Market,,,,,
