,power,unit,simulation
2019-01-27 19:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-01-27 20:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-01-27 21:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-01-27 22:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-01-27 23:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-01-27 00:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-27 01:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-27 02:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-27 03:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-27 04:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-27 05:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-27 06:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-27 07:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-27 08:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-27 09:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-27 10:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-27 11:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-27 12:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-27 13:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-27 14:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-27 15:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-27 16:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-27 17:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-27 18:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-27 19:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-27 20:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-27 21:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-27 22:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-27 23:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-27 00:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-27 01:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-27 02:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-27 03:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-27 04:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-27 05:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-27 06:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-27 07:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-27 08:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-27 09:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-27 10:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-27 11:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-27 12:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-27 13:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-27 14:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-27 15:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-27 16:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-27 17:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-27 18:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-27 19:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-27 20:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-27 21:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-27 22:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-27 23:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-27 00:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-27 01:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-27 02:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-27 03:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-27 04:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-27 05:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-27 06:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-27 07:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-27 08:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-27 09:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-27 10:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-27 11:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-27 12:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-27 13:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-27 14:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-27 15:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-27 16:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-27 17:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-27 18:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-27 19:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-27 20:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-27 21:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-27 22:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-27 23:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-27 00:00:00,-2515.4,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-27 01:00:00,-2415.35,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-27 02:00:00,-2342.15,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-27 03:00:00,-2325.15,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-27 04:00:00,-2324.15,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-27 05:00:00,-2303.3500000000004,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-27 06:00:00,-2262.6,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-27 07:00:00,-2375.0,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-27 08:00:00,-2508.5,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-27 09:00:00,-2685.5,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-27 10:00:00,-2815.7,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-27 11:00:00,-2944.8,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-27 12:00:00,-2934.5,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-27 13:00:00,-2812.5,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-27 14:00:00,-2738.9500000000003,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-27 15:00:00,-2702.65,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-27 16:00:00,-2739.95,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-27 17:00:00,-2941.1499999999996,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-27 18:00:00,-3023.1,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-27 19:00:00,-2978.5,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-27 20:00:00,-2867.25,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-27 21:00:00,-2793.2,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-27 22:00:00,-2803.6,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-27 23:00:00,-2655.95,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-28 00:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-01-28 01:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-01-28 02:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-01-28 03:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-01-28 04:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-01-28 05:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-01-28 06:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-01-28 07:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-01-28 08:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-01-28 09:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-01-28 10:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-01-28 11:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-01-28 12:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-01-28 13:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-01-28 14:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-01-28 15:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-01-28 16:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-01-28 17:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-01-28 18:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-01-28 19:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-01-28 20:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-01-28 21:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-01-28 22:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-01-28 23:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-01-28 00:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-28 01:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-28 02:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-28 03:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-28 04:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-28 05:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-28 06:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-28 07:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-28 08:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-28 09:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-28 10:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-28 11:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-28 12:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-28 13:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-28 14:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-28 15:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-28 16:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-28 17:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-28 18:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-28 19:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-28 20:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-28 21:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-28 22:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-28 23:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-01-28 00:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-28 01:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-28 02:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-28 03:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-28 04:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-28 05:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-28 06:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-28 07:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-28 08:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-28 09:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-28 10:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-28 11:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-28 12:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-28 13:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-28 14:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-28 15:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-28 16:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-28 17:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-28 18:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-28 19:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-28 20:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-28 21:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-28 22:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-28 23:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-01-28 00:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-28 01:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-28 02:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-28 03:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-28 04:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-28 05:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-28 06:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-28 07:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-28 08:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-28 09:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-28 10:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-28 11:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-28 12:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-28 13:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-28 14:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-28 15:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-28 16:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-28 17:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-28 18:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-28 19:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-28 20:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-28 21:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-28 22:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-28 23:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-01-28 00:00:00,-2541.65,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-28 01:00:00,-2456.9,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-28 02:00:00,-2434.5,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-28 03:00:00,-2458.25,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-28 04:00:00,-2547.7,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-28 05:00:00,-2729.85,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-28 06:00:00,-3171.25,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-28 07:00:00,-3522.25,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-28 08:00:00,-3647.2,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-28 09:00:00,-3695.6,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-28 10:00:00,-3734.15,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-28 11:00:00,-3768.0,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-28 12:00:00,-3765.65,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-28 13:00:00,-3752.15,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-28 14:00:00,-3713.8,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-28 15:00:00,-3685.2,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-28 16:00:00,-3663.9,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-28 17:00:00,-3766.4,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-28 18:00:00,-3759.45,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-28 19:00:00,-3646.3,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-28 20:00:00,-3455.25,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-28 21:00:00,-3284.4,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-28 22:00:00,-3157.0,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-28 23:00:00,-2950.95,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-01-29 00:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-01-29 01:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-01-29 02:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-01-29 03:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-01-29 04:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-01-29 05:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-01-29 06:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-01-29 07:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-01-29 08:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
