name,technology,fuel_type,bidding_EOM,bidding_redispatch,bidding_CRM_pos,bidding_CRM_neg,emission_factor,max_power,min_power,efficiency,ramp_up,ramp_down,additional_cost,hot_start_cost,warm_start_cost,cold_start_cost,min_operating_time,min_down_time,unit_operator,operating_type,node
Unit_112,open cycle gas turbine,natural gas,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.2052,67.5,20.25,0.434329323,67.5,67.5,1.6,19.51845297,22.64845297,27.71267945,1,1,unit_operator_113,Market,way/23161029-220
Unit_113,open cycle gas turbine,natural gas,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.2052,67.5,20.25,0.434329323,67.5,67.5,1.6,19.51845297,22.64845297,27.71267945,1,1,unit_operator_114,Market,way/23161029-220
Unit_114,open cycle gas turbine,natural gas,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.2052,55.4,16.62,0.434329323,55.4,55.4,1.6,19.51845297,22.64845297,27.71267945,1,1,unit_operator_115,Market,DE103-380
Unit_115,gas steam turbine,natural gas,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.2052,359,125.65,0.35685904,359,359,1.1,79.91328584,155.0912128,180.6799689,5,5,unit_operator_116,Market,way/61918154-380
Unit_116,combined cycle gas turbine,natural gas,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.2052,58,20.3,0.591060656,58,58,1.6,68.84328584,112.0212128,147.0099689,2,2,unit_operator_117,Market,way/61918154-380
Unit_117,combined cycle gas turbine,natural gas,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.2052,58,20.3,0.591060656,58,58,1.6,68.84328584,112.0212128,147.0099689,2,2,unit_operator_118,Market,way/61918154-380
Unit_118,combined cycle gas turbine,natural gas,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.2052,359,125.65,0.439650779,359,359,1.6,90.76328584,159.7912128,190.0799689,3,3,unit_operator_119,Market,way/61918154-380
Unit_119,open cycle gas turbine,natural gas,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.2052,58,17.4,0.407362585,58,58,1.6,19.51845297,22.64845297,27.71267945,1,1,unit_operator_120,Market,way/61918154-380
Unit_120,open cycle gas turbine,natural gas,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.2052,58,17.4,0.407362585,58,58,1.6,19.51845297,22.64845297,27.71267945,1,1,unit_operator_121,Market,way/61918154-380
Unit_121,gas steam turbine,natural gas,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.2052,340,119,0.396100773,340,340,1.1,74.91328584,132.3812128,169.7199689,5,5,unit_operator_122,Market,way/61918154-380
Unit_122,combined cycle gas turbine,natural gas,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.2052,293.5,102.725,0.586854826,293.5,293.5,1.6,68.84328584,112.0212128,147.0099689,2,2,unit_operator_123,Market,way/61918154-380
Unit_123,combined cycle gas turbine,natural gas,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.2052,293.5,102.725,0.586854826,293.5,293.5,1.6,68.84328584,112.0212128,147.0099689,2,2,unit_operator_124,Market,way/61918154-380
Unit_124,hard coal,hard coal,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.3384,746,320.78,0.458402452,746,746,3.3,91.8685572,146.6360981,178.9071144,5,5,unit_operator_125,Market,DE71-220
Unit_125,open cycle gas turbine,natural gas,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.2052,90,27,0.32401085,90,90,1.6,32.82845297,54.75845297,55.90267945,1,1,unit_operator_126,Market,way/24685992-380
Unit_126,gas steam turbine,natural gas,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.2052,139.7,48.895,0.386290339,139.7,139.7,1.1,74.91328584,132.3812128,169.7199689,5,5,unit_operator_127,Market,way/24685992-380
Unit_127,open cycle gas turbine,natural gas,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.2052,291.3,87.39,0.382847369,291.3,291.3,1.6,19.51845297,22.64845297,27.71267945,1,1,unit_operator_128,Market,way/24685992-380
Unit_128,hard coal,hard coal,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.3384,255,109.65,0.440841255,255,255,3.3,91.8685572,146.6360981,178.9071144,5,5,unit_operator_129,Market,relation/17591073-220
Unit_129,hard coal,hard coal,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.3384,435,187.05,0.414499459,435,435,3.3,102.8685572,154.4660981,203.1771144,6,6,unit_operator_130,Market,relation/17591073-220
Unit_130,hard coal,hard coal,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.3384,843,362.49,0.462792751,843,843,3.3,91.8685572,146.6360981,178.9071144,5,5,unit_operator_131,Market,relation/17591073-220
Unit_131,combined cycle gas turbine,natural gas,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.2052,61.127,21.39445,0.431239119,61.127,61.127,1.6,90.76328584,159.7912128,190.0799689,3,3,unit_operator_132,Market,way/29077623-380
Unit_132,combined cycle gas turbine,natural gas,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.2052,77.567,27.14845,0.435444949,77.567,77.567,1.6,90.76328584,159.7912128,190.0799689,3,3,unit_operator_133,Market,way/29077623-380
Unit_133,combined cycle gas turbine,natural gas,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.2052,53.5,18.725,0.637324786,53.5,53.5,1.6,68.84328584,112.0212128,147.0099689,2,2,unit_operator_134,Market,way/29077623-380
Unit_134,combined cycle gas turbine,natural gas,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.2052,53.5,18.725,0.637324786,53.5,53.5,1.6,68.84328584,112.0212128,147.0099689,2,2,unit_operator_135,Market,way/29077623-380
Unit_135,combined cycle gas turbine,natural gas,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.2052,53.5,18.725,0.637324786,53.5,53.5,1.6,68.84328584,112.0212128,147.0099689,2,2,unit_operator_136,Market,way/29077623-380
Unit_136,open cycle gas turbine,natural gas,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.2052,52.451,15.7353,0.431877802,52.451,52.451,1.6,19.51845297,22.64845297,27.71267945,1,1,unit_operator_137,Market,way/5404079-380
Unit_137,open cycle gas turbine,natural gas,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.2052,52.768,15.8304,0.431877802,52.768,52.768,1.6,19.51845297,22.64845297,27.71267945,1,1,unit_operator_138,Market,way/5404079-380
Unit_138,combined cycle gas turbine,natural gas,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.2052,97.9,34.265,0.460679928,97.9,97.9,1.6,90.76328584,159.7912128,190.0799689,3,3,unit_operator_139,Market,way/5404079-380
Unit_139,combined cycle gas turbine,natural gas,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.2052,97.9,34.265,0.460679928,97.9,97.9,1.6,90.76328584,159.7912128,190.0799689,3,3,unit_operator_140,Market,way/5404079-380
Unit_140,combined cycle gas turbine,natural gas,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.2052,127.6,44.66,0.561619847,127.6,127.6,1.6,74.32328584,130.0312128,172.8499689,3,3,unit_operator_141,Market,way/5404079-380
Unit_141,combined cycle gas turbine,natural gas,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.2052,146.3,51.205,0.633118956,146.3,146.3,1.6,68.84328584,112.0212128,147.0099689,2,2,unit_operator_142,Market,way/5404079-380
Unit_142,combined cycle gas turbine,natural gas,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.2052,146.3,51.205,0.633118956,146.3,146.3,1.6,68.84328584,112.0212128,147.0099689,2,2,unit_operator_143,Market,way/5404079-380
Unit_143,lignite,lignite,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.3636,891,383.13,0.40260259,801.9,801.9,3.3,59.17157947,79.55699338,115.7831589,9,9,unit_operator_144,Market,DE119-380
Unit_144,lignite,lignite,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.3636,891,383.13,0.4049042,891,891,3.3,48.17157947,71.72699338,91.51315894,8,8,unit_operator_145,Market,DE119-380
Unit_145,combined cycle gas turbine,natural gas,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.2052,53,18.55,0.565825677,53,53,1.6,68.84328584,112.0212128,147.0099689,2,2,unit_operator_146,Market,way/28613721-380
Unit_146,combined cycle gas turbine,natural gas,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.2052,53,18.55,0.565825677,53,53,1.6,68.84328584,112.0212128,147.0099689,2,2,unit_operator_147,Market,way/28613721-380
Unit_147,gas steam turbine,natural gas,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.2052,383,134.05,0.355768992,383,383,1.1,79.91328584,155.0912128,180.6799689,5,5,unit_operator_148,Market,way/28613721-380
Unit_148,gas steam turbine,natural gas,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.2052,387,135.45,0.357949088,387,387,1.1,79.91328584,155.0912128,180.6799689,5,5,unit_operator_149,Market,way/28613721-380
Unit_149,combined cycle gas turbine,natural gas,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.2052,53,18.55,0.439650779,53,53,1.6,90.76328584,159.7912128,190.0799689,3,3,unit_operator_150,Market,way/28613721-380
Unit_150,hard coal,hard coal,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.3384,54,23.22,0.40352371,54,54,3.3,102.8685572,154.4660981,203.1771144,6,6,unit_operator_151,Market,way/4826893-220
Unit_151,oil,oil,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.2808,87,30.45,0.3072,87,87,1.1,28.32173763,40.32173763,44.88260644,1,1,unit_operator_152,Market,way/60032354-220
Unit_152,oil,oil,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.2808,90,31.5,0.3904,90,90,1.1,28.32173763,40.32173763,44.88260644,1,1,unit_operator_153,Market,way/35176751-220
Unit_153,combined cycle gas turbine,natural gas,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.2052,78.157,27.35495,0.586854826,78.157,78.157,1.6,68.84328584,112.0212128,147.0099689,2,2,unit_operator_154,Market,way/78441561-380
Unit_154,hard coal,hard coal,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.3384,514,221.02,0.416694608,514,514,3.3,102.8685572,154.4660981,203.1771144,6,6,unit_operator_155,Market,DE5-380
Unit_155,combined cycle gas turbine,natural gas,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.2052,112.5,39.375,0.540590697,112.5,112.5,1.6,74.32328584,130.0312128,172.8499689,3,3,unit_operator_156,Market,way/24685992-380
Unit_156,gas engine,natural gas,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.2052,52.496,15.7488,0.4728,52.496,52.496,1.6,19.51845297,22.64845297,27.71267945,1,1,unit_operator_157,Market,way/207756597-220
Unit_157,gas steam turbine,natural gas,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.2052,53,18.55,0.372119714,53,53,1.1,79.91328584,155.0912128,180.6799689,5,5,unit_operator_158,Market,way/207756597-220
Unit_158,lignite,lignite,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.3636,450,193.5,0.393396151,405,405,3.3,59.17157947,79.55699338,115.7831589,9,9,unit_operator_159,Market,DE103-380
Unit_159,lignite,lignite,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.3636,110,47.3,0.39569776,99,99,3.3,59.17157947,79.55699338,115.7831589,9,9,unit_operator_160,Market,DE103-380
Unit_160,lignite,lignite,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.3636,450,193.5,0.39569776,405,405,3.3,59.17157947,79.55699338,115.7831589,9,9,unit_operator_161,Market,DE103-380
Unit_161,combined cycle gas turbine,natural gas,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.2052,51.431,18.00085,0.519561547,51.431,51.431,1.6,74.32328584,130.0312128,172.8499689,3,3,unit_operator_162,Market,way/1068350839-380
Unit_162,lignite,lignite,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.3636,755,324.65,0.39799937,679.5,679.5,3.3,59.17157947,79.55699338,115.7831589,9,9,unit_operator_163,Market,way/58429825-380
Unit_163,lignite,lignite,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.3636,755,324.65,0.40030098,679.5,679.5,3.3,59.17157947,79.55699338,115.7831589,9,9,unit_operator_164,Market,way/58429825-380
Unit_164,lignite,lignite,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.3636,500,215,0.361173613,450,450,3.3,59.17157947,79.55699338,115.7831589,9,9,unit_operator_165,Market,way/941198517-380
Unit_165,lignite,lignite,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.3636,500,215,0.363475223,450,450,3.3,59.17157947,79.55699338,115.7831589,9,9,unit_operator_166,Market,way/941198517-380
Unit_166,lignite,lignite,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.3636,500,215,0.368078443,450,450,3.3,59.17157947,79.55699338,115.7831589,9,9,unit_operator_167,Market,way/941198517-380
Unit_167,lignite,lignite,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.3636,500,215,0.370380052,450,450,3.3,59.17157947,79.55699338,115.7831589,9,9,unit_operator_168,Market,way/941198517-380
Unit_168,oil,oil,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.2808,136,47.6,0.3306,136,136,1.1,28.32173763,40.32173763,44.88260644,1,1,unit_operator_169,Market,way/147878692-380
Unit_169,oil,oil,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.2808,51,17.85,0.3072,51,51,1.1,28.32173763,40.32173763,44.88260644,1,1,unit_operator_170,Market,DE8-380
Unit_170,hard coal,hard coal,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.3384,137,58.91,0.414499459,137,137,3.3,102.8685572,154.4660981,203.1771144,6,6,unit_operator_171,Market,DE8-380
Unit_171,hard coal,hard coal,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.3384,116,49.88,0.414499459,116,116,3.3,102.8685572,154.4660981,203.1771144,6,6,unit_operator_172,Market,DE8-380
Unit_172,oil,oil,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.2808,98,34.3,0.315,98,98,1.1,28.32173763,40.32173763,44.88260644,1,1,unit_operator_173,Market,way/83916207-220
Unit_173,oil,oil,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.2808,98,34.3,0.3575,98,98,1.1,28.32173763,40.32173763,44.88260644,1,1,unit_operator_174,Market,way/83916207-220
Unit_174,combined cycle gas turbine,natural gas,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.2052,55,19.25,0.431239119,55,55,1.6,90.76328584,159.7912128,190.0799689,3,3,unit_operator_175,Market,DE65-380
Unit_175,combined cycle gas turbine,natural gas,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.2052,55,19.25,0.431239119,55,55,1.6,90.76328584,159.7912128,190.0799689,3,3,unit_operator_176,Market,DE65-380
Unit_176,gas steam turbine,natural gas,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.2052,355,124.25,0.355768992,355,355,1.1,79.91328584,155.0912128,180.6799689,5,5,unit_operator_177,Market,DE65-380
Unit_177,combined cycle gas turbine,natural gas,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.2052,55,19.25,0.435444949,55,55,1.6,90.76328584,159.7912128,190.0799689,3,3,unit_operator_178,Market,DE65-380
Unit_178,open cycle gas turbine,natural gas,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.2052,112,33.6,0.341171501,112,112,1.6,32.82845297,54.75845297,55.90267945,1,1,unit_operator_179,Market,DE65-380
Unit_179,hard coal,hard coal,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.3384,726,312.18,0.462792751,726,726,3.3,91.8685572,146.6360981,178.9071144,5,5,unit_operator_180,Market,way/23744346-220
Unit_180,combined cycle gas turbine,natural gas,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.2052,90.51,31.6785,0.641530616,90.51,90.51,1.6,68.84328584,112.0212128,147.0099689,2,2,unit_operator_181,Market,way/24258096-380
Unit_181,combined cycle gas turbine,natural gas,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.2052,99.99,34.9965,0.641530616,99.99,99.99,1.6,68.84328584,112.0212128,147.0099689,2,2,unit_operator_182,Market,way/24258096-380
Unit_182,hard coal,hard coal,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.3384,61,26.23,0.425475207,61,61,3.3,102.8685572,154.4660981,203.1771144,6,6,unit_operator_183,Market,way/24258096-380
Unit_183,hard coal,hard coal,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.3384,61,26.23,0.425475207,61,61,3.3,102.8685572,154.4660981,203.1771144,6,6,unit_operator_184,Market,way/24258096-380
Unit_184,hard coal,hard coal,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.3384,138.5,59.555,0.396938261,138.5,138.5,3.3,102.8685572,154.4660981,203.1771144,6,6,unit_operator_185,Market,way/24258096-380
Unit_185,hard coal,hard coal,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.3384,138.5,59.555,0.396938261,138.5,138.5,3.3,102.8685572,154.4660981,203.1771144,6,6,unit_operator_186,Market,way/24258096-380
Unit_186,combined cycle gas turbine,natural gas,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.2052,90.784,31.7744,0.574237337,90.784,90.784,1.6,68.84328584,112.0212128,147.0099689,2,2,unit_operator_187,Market,way/152261133-220
Unit_187,open cycle gas turbine,natural gas,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.2052,51,15.3,0.392653455,51,51,1.6,19.51845297,22.64845297,27.71267945,1,1,unit_operator_188,Market,way/31653753-380
Unit_188,lignite,lignite,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.3636,58.172,25.01396,0.377284882,52.3548,52.3548,3.3,59.17157947,79.55699338,115.7831589,9,9,unit_operator_189,Market,way/1081302145-220
Unit_189,combined cycle gas turbine,natural gas,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.2052,79.7,27.895,0.460679928,79.7,79.7,1.6,90.76328584,159.7912128,190.0799689,3,3,unit_operator_190,Market,way/5404079-380
Unit_190,oil,oil,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.2808,56,19.6,0.3176,56,56,1.1,28.32173763,40.32173763,44.88260644,1,1,unit_operator_191,Market,way/23744346-220
Unit_191,hard coal,hard coal,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.3384,350,150.5,0.361815866,315,315,3.3,109.8685572,174.0360981,215.7071144,8,8,unit_operator_192,Market,way/266684854-380
Unit_192,lignite,lignite,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.3636,92.332,39.70276,0.381888101,83.0988,83.0988,3.3,59.17157947,79.55699338,115.7831589,9,9,unit_operator_193,Market,way/1081302145-220
Unit_193,lignite,lignite,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.3636,607,261.01,0.347363954,364.2,364.2,3.3,66.17157947,99.12699338,128.3131589,11,11,unit_operator_194,Market,way/24267175-220
Unit_194,lignite,lignite,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.3636,604,259.72,0.349665564,362.4,362.4,3.3,66.17157947,99.12699338,128.3131589,11,11,unit_operator_195,Market,way/24267175-220
Unit_195,hard coal,hard coal,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.3384,68.4,29.412,0.392547962,68.4,68.4,3.3,102.8685572,154.4660981,203.1771144,6,6,unit_operator_196,Market,way/29077623-380
Unit_196,hard coal,hard coal,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.3384,55.56,23.8908,0.366206166,50.004,50.004,3.3,109.8685572,174.0360981,215.7071144,8,8,unit_operator_197,Market,way/29077623-380
Unit_197,combined cycle gas turbine,natural gas,,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.2052,52,18.2,0.431239119,52,52,1.6,90.76328584,159.7912128,190.0799689,3,3,unit_operator_198,Capacity reserve,way/559702819-380
Unit_198,combined cycle gas turbine,natural gas,,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.2052,56,19.6,0.427033289,56,56,1.6,90.76328584,159.7912128,190.0799689,3,3,unit_operator_199,Capacity reserve,way/27739871-380
Unit_199,gas steam turbine,natural gas,,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0.2052,355,124.25,0.354678944,355,355,1.1,79.91328584,155.0912128,180.6799689,5,5,unit_operator_200,Capacity reserve,DE65-380
